user_id,origin_id
3250,756.0
3253,272.0
3254,272.0
3257,168.0
3264,757.0
3265,758.0
3268,10.0
3270,759.0
3272,760.0
3273,761.0
3275,111.0
3276,762.0
3277,111.0
3278,1.0
3279,763.0
3280,1.0
3290,64.0
3291,20.0
3292,764.0
3293,93.0
3295,41.0
3296,41.0
3298,504.0
3299,42.0
3304,310.0
3305,765.0
3309,703.0
3311,766.0
3313,42.0
3318,767.0
3322,768.0
3324,39.0
3325,769.0
3326,770.0
3328,64.0
3331,201.0
3333,42.0
3339,42.0
3344,771.0
3345,772.0
3346,154.0
3348,96.0
3357,42.0
3358,773.0
3360,265.0
3361,41.0
3363,41.0
3364,218.0
3366,427.0
3368,774.0
3369,1.0
3377,775.0
3378,776.0
3379,42.0
3380,64.0
3382,278.0
3389,224.0
3390,93.0
3392,601.0
3393,75.0
3394,777.0
3396,311.0
3402,336.0
3404,42.0
3405,42.0
3406,1.0
3414,93.0
3415,778.0
3416,489.0
3419,779.0
3420,42.0
3423,9.0
3424,503.0
3425,48.0
3427,93.0
3428,780.0
3429,42.0
3430,93.0
3431,42.0
3435,41.0
3436,42.0
3437,93.0
3439,336.0
3440,41.0
3442,531.0
3443,513.0
3444,741.0
3447,1.0
3450,1.0
3462,781.0
3474,1.0
3482,782.0
3485,2.0
3486,1.0
3487,783.0
3490,1.0
3491,250.0
3492,345.0
3493,784.0
3494,56.0
3496,96.0
3498,268.0
3500,785.0
3501,48.0
3502,71.0
3503,612.0
3504,62.0
3507,2.0
3508,1.0
3511,64.0
3512,291.0
1555,1.0
3513,786.0
3514,2.0
3515,787.0
3516,1.0
3518,788.0
3519,789.0
3520,790.0
3521,75.0
3522,791.0
3525,2.0
3527,792.0
3528,1.0
3529,633.0
3533,42.0
3534,1.0
3536,1.0
3538,42.0
3539,106.0
3541,793.0
3542,794.0
3543,2.0
3544,20.0
3545,343.0
3546,795.0
3547,115.0
3548,380.0
3550,1.0
3554,1.0
3556,1.0
3557,662.0
3558,1.0
3559,796.0
3560,17.0
3561,797.0
3562,676.0
3563,93.0
3565,255.0
3566,236.0
3567,9.0
3576,1.0
3577,233.0
3578,92.0
3579,798.0
3580,42.0
3581,799.0
3582,800.0
3584,214.0
3585,64.0
3586,801.0
3587,802.0
3591,22.0
3593,1.0
3597,41.0
3599,803.0
3600,140.0
3601,310.0
3602,804.0
3605,1.0
3607,1.0
3608,805.0
3611,2.0
3612,93.0
3613,144.0
3614,1.0
3617,48.0
3618,201.0
3619,144.0
3620,326.0
3625,806.0
3627,391.0
3628,345.0
3633,807.0
3634,808.0
3636,93.0
3637,41.0
3638,504.0
3639,93.0
3643,503.0
3644,809.0
3646,810.0
3650,811.0
3651,1.0
3655,503.0
3657,612.0
3660,92.0
3665,386.0
3666,64.0
3667,357.0
3669,1.0
3676,812.0
3680,1.0
3681,14.0
3694,1.0
3700,813.0
3702,41.0
3717,1.0
3719,1.0
3720,1.0
3722,40.0
3723,3.0
3724,814.0
3727,38.0
3728,1.0
3729,1.0
3730,1.0
3731,815.0
3732,1.0
3733,3.0
3734,1.0
3736,64.0
3740,1.0
3751,816.0
3752,191.0
3753,817.0
3754,818.0
3755,214.0
3756,17.0
3761,1.0
3762,93.0
3764,93.0
3765,819.0
3768,820.0
3771,821.0
3774,176.0
3775,164.0
3776,822.0
3778,188.0
3781,42.0
3784,823.0
3785,42.0
3786,96.0
3791,142.0
3795,824.0
3797,64.0
3798,204.0
3800,184.0
3802,356.0
3804,20.0
3807,735.0
3810,825.0
3811,188.0
3813,504.0
3815,75.0
3816,826.0
3818,251.0
3819,827.0
3820,828.0
3824,11.0
3829,829.0
3830,93.0
3845,46.0
3848,1.0
3856,830.0
3860,42.0
3861,42.0
3865,370.0
3868,588.0
3869,42.0
3876,1.0
3877,1.0
3881,1.0
3887,2.0
3891,831.0
3892,3.0
3893,832.0
3895,311.0
3896,1.0
3898,1.0
3899,833.0
3900,234.0
3901,132.0
3904,834.0
3905,346.0
3906,835.0
3909,1.0
3911,96.0
3912,370.0
3913,31.0
3915,836.0
3916,200.0
3917,41.0
3918,837.0
3924,1.0
3925,1.0
3929,64.0
3930,1.0
3932,838.0
3938,409.0
3940,1.0
3942,1.0
3948,93.0
3949,42.0
3951,20.0
3958,1.0
3965,839.0
3967,3.0
3970,39.0
3982,116.0
3983,517.0
3984,280.0
3986,40.0
3990,1.0
3992,1.0
3993,1.0
3994,1.0
3998,1.0
4000,56.0
4002,1.0
4007,1.0
4008,1.0
4010,1.0
4011,1.0
4012,1.0
4013,1.0
4017,1.0
4018,1.0
4019,1.0
4023,3.0
4025,1.0
4030,1.0
4032,840.0
4035,1.0
4036,1.0
4038,140.0
4039,616.0
4040,20.0
4043,201.0
4044,233.0
4045,841.0
4047,42.0
4048,842.0
4049,300.0
4051,685.0
4052,42.0
4053,42.0
4054,42.0
4055,42.0
4056,329.0
4057,93.0
4058,272.0
4059,42.0
4062,200.0
4063,843.0
4064,844.0
4065,70.0
4067,64.0
4069,1.0
4073,845.0
4075,142.0
4079,2.0
4085,3.0
4089,1.0
4103,1.0
4107,2.0
4110,1.0
4111,1.0
4112,588.0
4116,846.0
4118,847.0
4120,848.0
4123,848.0
4124,336.0
4126,849.0
4128,201.0
4133,308.0
4134,136.0
4135,308.0
4136,850.0
4138,64.0
4142,851.0
4143,834.0
4147,852.0
4148,616.0
4152,188.0
4153,160.0
4156,2.0
4158,413.0
4159,184.0
4162,41.0
4165,278.0
4166,853.0
4167,854.0
4168,54.0
4174,62.0
4175,389.0
4176,144.0
4177,855.0
4178,188.0
4180,856.0
4182,857.0
4184,234.0
4185,858.0
4186,264.0
4187,308.0
4188,41.0
4189,137.0
4191,370.0
4192,93.0
4195,308.0
4197,859.0
4202,737.0
4204,278.0
4205,146.0
4206,427.0
4207,375.0
4208,331.0
4210,242.0
4212,860.0
4215,861.0
4216,293.0
4217,862.0
4218,863.0
4220,41.0
4221,864.0
4224,865.0
4225,866.0
4226,1.0
4229,281.0
4232,308.0
4234,867.0
4236,868.0
4239,146.0
4240,64.0
4242,41.0
4243,62.0
4249,869.0
4251,56.0
4253,870.0
4256,93.0
4257,871.0
4262,349.0
4263,872.0
4265,132.0
4267,1.0
4268,873.0
4269,575.0
4270,41.0
4271,874.0
4274,140.0
4276,875.0
4279,876.0
4281,75.0
4282,850.0
4285,877.0
4287,110.0
4288,878.0
4290,9.0
4291,879.0
4292,717.0
4293,880.0
4294,881.0
4295,882.0
4301,883.0
4302,102.0
4303,1.0
4305,884.0
4307,93.0
4309,42.0
4310,42.0
4311,671.0
4315,885.0
4317,886.0
4320,219.0
4322,1.0
4323,873.0
4328,887.0
4331,888.0
4332,873.0
4334,378.0
4336,889.0
4338,42.0
4342,42.0
4345,42.0
4346,64.0
4347,890.0
4350,1.0
4353,891.0
4356,251.0
4357,892.0
4363,111.0
4365,893.0
4366,356.0
4367,894.0
4369,895.0
4370,336.0
4371,41.0
4375,28.0
4377,20.0
4378,896.0
4381,388.0
4382,780.0
4385,336.0
4394,897.0
4397,898.0
4398,42.0
4403,1.0
4404,236.0
4410,899.0
4414,41.0
4415,900.0
4417,901.0
4418,570.0
4419,902.0
4420,902.0
4422,201.0
4423,370.0
4424,903.0
4425,1.0
4427,386.0
4428,41.0
4430,904.0
4431,905.0
4435,9.0
4439,906.0
4440,907.0
4441,137.0
4443,373.0
4444,62.0
4445,908.0
4446,909.0
4447,910.0
4448,480.0
4455,79.0
4458,42.0
4460,144.0
4461,743.0
4466,130.0
4467,146.0
4468,329.0
4469,41.0
4472,911.0
4473,329.0
4475,1.0
4478,226.0
4479,912.0
4480,913.0
4481,914.0
4482,1.0
4483,349.0
4488,106.0
4492,1.0
4494,241.0
4497,915.0
4498,916.0
4499,420.0
4501,146.0
4505,917.0
4508,209.0
4509,251.0
4510,41.0
4512,918.0
4514,176.0
4516,919.0
4517,215.0
4519,920.0
4520,41.0
4522,921.0
4524,922.0
4525,576.0
4526,111.0
4528,142.0
4532,572.0
4536,703.0
4541,187.0
4542,1.0
4546,310.0
4548,595.0
4549,64.0
4550,41.0
4552,233.0
4553,923.0
4555,42.0
4557,1.0
4558,924.0
4562,160.0
4563,96.0
4567,925.0
4569,136.0
4570,42.0
4571,605.0
4572,58.0
4574,926.0
4576,927.0
4579,928.0
4581,929.0
4582,41.0
4584,930.0
4586,503.0
4591,834.0
4594,931.0
4595,507.0
4596,9.0
4597,932.0
4598,933.0
4600,12.0
4603,368.0
4606,873.0
4608,934.0
4609,265.0
4610,576.0
4611,9.0
4612,427.0
4615,9.0
4616,41.0
4618,268.0
4620,576.0
4621,64.0
4625,200.0
4630,2.0
4633,56.0
4634,368.0
4638,62.0
4639,224.0
4640,935.0
4644,427.0
4645,936.0
4646,877.0
4647,64.0
4648,95.0
4649,937.0
4651,568.0
4652,938.0
4657,146.0
4659,41.0
4662,939.0
4664,885.0
4667,41.0
4672,142.0
4676,743.0
4678,278.0
4679,940.0
4682,941.0
4683,613.0
4687,942.0
4688,703.0
4692,943.0
4693,944.0
4695,945.0
4702,320.0
4703,269.0
4705,946.0
4709,517.0
4710,947.0
4717,329.0
4719,480.0
4721,20.0
4722,948.0
4723,41.0
4724,229.0
4726,949.0
4727,93.0
4733,950.0
4738,951.0
4741,952.0
4751,389.0
4752,953.0
4754,41.0
4755,954.0
4756,955.0
4761,956.0
4763,957.0
4767,278.0
4769,418.0
4772,1.0
4776,958.0
4778,427.0
4779,959.0
4780,427.0
4783,188.0
4786,960.0
4787,64.0
4790,961.0
4794,885.0
4795,41.0
4796,75.0
4797,957.0
4800,20.0
4806,807.0
4810,962.0
4812,963.0
4813,132.0
4816,964.0
4819,41.0
4820,965.0
4824,885.0
4825,42.0
4826,144.0
4827,42.0
4830,64.0
4831,966.0
4834,64.0
4836,967.0
4837,12.0
4840,2.0
4841,9.0
4842,849.0
4844,968.0
4848,41.0
4850,149.0
4852,207.0
4859,41.0
4860,269.0
4861,969.0
4864,703.0
4867,214.0
4868,200.0
4869,814.0
4870,1.0
4871,9.0
4874,970.0
4876,41.0
4878,308.0
4879,209.0
4880,971.0
4881,972.0
4885,14.0
4886,680.0
4888,1.0
4894,431.0
4895,78.0
4896,973.0
4897,9.0
4899,93.0
4900,1.0
4902,974.0
4903,895.0
4904,975.0
4905,62.0
4906,613.0
4909,428.0
4910,106.0
4912,976.0
4913,1.0
4915,977.0
4916,605.0
4918,738.0
4919,978.0
4921,834.0
4923,885.0
4925,979.0
4926,95.0
4927,588.0
4930,188.0
4931,28.0
4935,315.0
4936,980.0
4937,242.0
4938,981.0
4939,41.0
4940,489.0
4942,982.0
4944,409.0
4945,46.0
4946,1.0
4947,106.0
4948,983.0
4949,984.0
4950,41.0
4952,957.0
4954,985.0
4955,56.0
4956,202.0
4958,9.0
4959,986.0
4961,987.0
4963,108.0
4964,95.0
4965,988.0
4967,184.0
4972,989.0
4974,191.0
4975,130.0
4977,202.0
4978,498.0
4979,1.0
4981,631.0
4984,990.0
4985,1.0
4986,1.0
4990,42.0
4994,991.0
4996,269.0
4998,992.0
4999,179.0
5001,42.0
5002,993.0
5003,47.0
5005,42.0
5006,994.0
5007,1.0
5008,1.0
5011,1.0
5015,92.0
5017,56.0
5020,41.0
5021,995.0
5022,136.0
5025,411.0
5028,1.0
5029,616.0
5030,336.0
5031,685.0
5032,9.0
5035,2.0
5036,41.0
5037,1.0
5039,996.0
5040,39.0
5044,997.0
5047,184.0
5048,575.0
5049,803.0
5051,42.0
5052,470.0
5053,247.0
5055,998.0
5056,62.0
5057,62.0
5058,999.0
5060,64.0
5061,200.0
5063,1000.0
5064,139.0
5065,1001.0
5067,1002.0
5072,10.0
5075,1003.0
5076,102.0
5078,200.0
5080,39.0
5083,88.0
5084,1004.0
5085,56.0
5087,497.0
5088,200.0
5090,1005.0
5092,46.0
5094,75.0
5095,109.0
5098,9.0
5099,106.0
5100,9.0
5101,503.0
5106,1006.0
5107,106.0
5108,41.0
5109,1007.0
5110,1008.0
5112,1009.0
5113,1010.0
5116,1011.0
5117,75.0
5118,1012.0
5121,265.0
5129,1013.0
5130,1014.0
5132,41.0
5133,106.0
5135,1.0
5141,1015.0
5145,1016.0
5148,70.0
5153,42.0
5154,1017.0
5155,42.0
5156,466.0
5158,1.0
5187,3.0
5188,54.0
5195,3.0
5196,1.0
5199,694.0
5200,1.0
5201,1.0
5203,943.0
5204,159.0
5208,853.0
5210,1018.0
5211,1018.0
5214,330.0
5219,1019.0
5221,1.0
5222,41.0
5223,41.0
5226,1020.0
5228,1.0
5229,943.0
5230,111.0
5232,282.0
5244,1021.0
5250,588.0
5265,144.0
5268,1.0
5275,909.0
5279,1.0
5280,1022.0
5285,1023.0
5288,1024.0
5289,1025.0
5291,201.0
5303,42.0
5304,1.0
5310,42.0
5313,188.0
5317,1.0
5321,1.0
5324,1.0
5325,1.0
5326,1026.0
5331,42.0
5333,1.0
5339,42.0
5341,1027.0
5342,42.0
5343,42.0
5345,988.0
5347,9.0
5350,1.0
5351,9.0
5352,62.0
5353,56.0
5355,370.0
5358,64.0
5360,64.0
5362,20.0
5369,1028.0
5376,115.0
5377,251.0
5378,64.0
5380,1029.0
5382,140.0
5384,79.0
5385,201.0
5386,48.0
5389,41.0
5394,176.0
5395,109.0
5399,1030.0
5400,1.0
5401,272.0
5403,1031.0
5407,265.0
5410,243.0
5418,42.0
5421,75.0
5422,1.0
5424,42.0
5429,1.0
5431,9.0
5436,1032.0
5453,786.0
5458,1.0
5460,1033.0
5464,1034.0
5465,64.0
5466,504.0
5467,1.0
5468,594.0
5471,64.0
5475,70.0
5485,42.0
5488,1035.0
5491,1036.0
5493,883.0
5495,778.0
5497,1037.0
5506,434.0
5507,555.0
5508,1038.0
5511,214.0
5513,450.0
5514,1039.0
5515,1040.0
5523,1.0
5586,1.0
5588,1.0
5602,16.0
5608,1.0
5611,1041.0
5612,1042.0
5613,2.0
5615,1.0
5616,1043.0
5617,1.0
5618,1044.0
5621,4.0
5622,4.0
5626,184.0
5627,184.0
5628,328.0
5629,1.0
5630,473.0
5631,1045.0
5633,105.0
5634,575.0
5635,473.0
5636,575.0
5642,336.0
5643,1046.0
5644,41.0
5646,1.0
5648,48.0
5649,278.0
5650,703.0
5651,231.0
5653,95.0
5656,1047.0
5659,1.0
5660,154.0
5662,42.0
5665,1.0
5667,42.0
5668,1.0
5673,588.0
5674,42.0
5684,16.0
5685,2.0
5694,2.0
5696,5.0
5702,64.0
5703,79.0
5706,41.0
5708,1048.0
5709,546.0
5710,1049.0
5711,1050.0
5714,200.0
5715,93.0
5716,1051.0
5717,1052.0
5718,140.0
5721,1053.0
5722,1054.0
5724,41.0
5725,1055.0
5726,346.0
5731,329.0
5732,272.0
5735,858.0
5736,818.0
5737,234.0
5738,1056.0
5746,473.0
5753,272.0
5754,370.0
5756,1.0
5760,42.0
5761,1057.0
5767,1058.0
5771,1059.0
5774,1060.0
5776,5.0
5779,1061.0
5780,862.0
5781,2.0
5783,1062.0
5784,41.0
5786,2.0
5789,88.0
5792,2.0
5793,2.0
5794,839.0
5799,2.0
5809,2.0
5810,1063.0
5814,1.0
5818,616.0
5819,64.0
5821,1064.0
5822,1065.0
5823,12.0
5824,1066.0
5825,1067.0
5826,1068.0
5827,990.0
5828,42.0
5829,1069.0
5831,1070.0
5835,1071.0
5836,1072.0
5837,1073.0
5838,92.0
5841,132.0
5842,41.0
5844,1074.0
5846,638.0
5847,709.0
5848,1075.0
5851,200.0
5855,678.0
5856,504.0
5857,41.0
5858,703.0
5859,42.0
5860,1.0
5861,219.0
5862,1076.0
5864,1077.0
5869,1078.0
5871,64.0
5872,9.0
5874,1079.0
5876,1080.0
5877,93.0
5879,93.0
5881,64.0
5882,1081.0
5883,1082.0
5885,269.0
5886,1083.0
5888,545.0
5889,1084.0
5890,1.0
5891,504.0
5892,1085.0
5893,1086.0
5895,678.0
5896,1087.0
5898,39.0
5899,877.0
5900,1088.0
5901,64.0
5902,1.0
5903,140.0
5905,1089.0
5906,92.0
5908,1015.0
5909,1090.0
5910,353.0
5914,1091.0
5915,111.0
5917,370.0
5918,1092.0
5919,34.0
5920,42.0
5922,1093.0
5924,1094.0
5925,1095.0
5927,201.0
5928,64.0
5930,1096.0
5931,1.0
5932,743.0
5933,41.0
5934,200.0
5935,409.0
5936,1097.0
5937,1098.0
5939,2.0
5940,1099.0
5941,96.0
5947,1100.0
5950,1101.0
5953,3.0
5954,3.0
5972,2.0
5973,1.0
5981,2.0
5985,1.0
5986,1.0
5987,1.0
5988,1.0
5989,279.0
5990,1.0
5991,1.0
5992,42.0
5994,2.0
6010,1.0
6014,42.0
6015,42.0
6016,46.0
6018,42.0
6021,1.0
6022,1.0
6041,2.0
6060,4.0
6070,1.0
6087,2.0
6101,1.0
6105,1.0
6136,8.0
6141,116.0
6144,1.0
6149,24.0
6155,1.0
6157,1.0
6160,2.0
6165,1.0
6167,1.0
6172,16.0
6173,804.0
6176,1102.0
6183,713.0
6184,1103.0
6185,1104.0
6186,1105.0
6192,42.0
6193,834.0
6197,2.0
6201,130.0
6204,1.0
6208,1106.0
6209,62.0
6216,1107.0
6224,42.0
6226,1108.0
6229,504.0
6233,1109.0
6247,1110.0
6249,735.0
6251,1.0
6254,1111.0
6255,1.0
6261,269.0
6266,881.0
6268,1049.0
6271,20.0
6272,503.0
6273,1.0
6274,1005.0
6275,251.0
6276,1112.0
6277,1113.0
6280,1.0
6285,96.0
6286,1114.0
6287,95.0
6288,360.0
6290,64.0
6291,41.0
6294,1115.0
6297,200.0
6305,1116.0
6309,62.0
6310,64.0
6313,188.0
6315,1.0
6317,1.0
6319,728.0
6320,64.0
6322,1117.0
6324,588.0
6330,42.0
6342,786.0
6344,497.0
6347,1118.0
6349,1119.0
6351,75.0
6354,1120.0
6355,62.0
6356,1121.0
6357,1122.0
6358,347.0
6359,780.0
6360,251.0
6361,214.0
6363,1123.0
6365,42.0
6369,1.0
6372,226.0
6374,130.0
6377,42.0
6381,1124.0
6386,142.0
6387,202.0
6388,20.0
6389,503.0
6393,111.0
6396,1125.0
6399,1.0
6404,2.0
6412,1.0
6423,2.0
6435,116.0
6443,1.0
6448,2.0
6449,2.0
6450,2.0
6453,2.0
6455,1126.0
6456,1127.0
6458,184.0
6459,1.0
6460,229.0
6461,42.0
6462,93.0
6471,1.0
6477,42.0
6494,579.0
6495,42.0
6501,1.0
6502,1.0
6505,2.0
6507,1128.0
6510,2.0
6558,3.0
6559,1129.0
6568,3.0
6570,229.0
6571,1130.0
6586,1.0
6587,1131.0
6593,1.0
6594,1.0
6601,1.0
6605,1.0
6623,2.0
6630,1.0
6633,1.0
6638,1.0
6650,1.0
6651,1.0
6654,1.0
6657,251.0
6661,621.0
6663,2.0
6669,1.0
6673,2.0
6675,418.0
6676,1.0
6677,20.0
6683,1.0
6690,1.0
6695,1.0
6703,1.0
6716,1.0
6723,2.0
6730,1.0
6735,1.0
6736,1.0
6738,1.0
6740,1.0
6745,2.0
6750,1.0
6751,1.0
6753,1.0
6754,1.0
6757,1.0
6758,1.0
6763,1.0
6764,754.0
6765,1.0
6766,1.0
6767,1.0
6768,1.0
6769,1.0
6771,2.0
6772,1.0
6777,1.0
6788,1.0
6790,1.0
6795,32.0
6806,64.0
6814,498.0
6830,9.0
6836,431.0
6837,42.0
6838,996.0
6839,1.0
6840,780.0
6841,95.0
6842,370.0
6846,1132.0
6848,1133.0
6849,1134.0
6853,368.0
6859,1135.0
6862,1.0
6865,1.0
6866,20.0
6869,219.0
6876,213.0
6877,943.0
6878,200.0
6879,1.0
6880,1.0
6882,93.0
6884,93.0
6886,64.0
6909,1.0
6913,1.0
6953,1.0
7006,1.0
7012,1.0
7041,1136.0
7043,1.0
7084,1.0
7085,1.0
7089,93.0
7097,5.0
7114,3.0
7156,2.0
7158,2.0
7174,1137.0
7175,1138.0
7176,972.0
7177,20.0
7179,410.0
7184,850.0
7186,1139.0
7188,1.0
7191,289.0
7192,588.0
7193,93.0
7195,1140.0
7197,278.0
7203,1141.0
7204,1142.0
7210,1.0
7211,164.0
7212,164.0
7214,42.0
7216,1143.0
7222,9.0
7228,386.0
7232,1.0
7235,1144.0
7236,40.0
7247,2.0
7249,88.0
7250,41.0
7252,105.0
7253,1145.0
7257,1.0
7259,1146.0
7260,62.0
7262,1049.0
7263,176.0
7267,88.0
7268,78.0
7272,1147.0
7273,159.0
7275,2.0
7276,1148.0
7278,93.0
7279,170.0
7281,41.0
7282,17.0
7284,1.0
7285,251.0
7286,2.0
7288,1149.0
7290,1.0
7291,1.0
7292,1.0
7293,1.0
7294,317.0
7295,840.0
7303,1.0
7306,1.0
7308,1.0
7310,93.0
7311,9.0
7312,1.0
7313,1150.0
7314,1.0
7315,1.0
7316,3.0
7317,1.0
7320,1.0
7324,1.0
7327,1.0
7334,1.0
7337,1.0
7344,1.0
7355,1.0
7369,1.0
7372,2.0
7380,1.0
7381,1.0
7391,1.0
7395,1.0
7402,1.0
7406,1.0
7410,1.0
7411,1151.0
7415,1.0
7417,1.0
7419,1.0
7420,1.0
7424,1.0
7425,1.0
7441,1.0
7462,88.0
7464,1.0
7466,1.0
7467,1.0
7470,1.0
7477,1.0
7479,1.0
7481,1.0
7485,1152.0
7495,1.0
7496,1.0
7504,1.0
7505,1.0
7507,1.0
7513,1.0
7514,1.0
7520,1.0
7521,1.0
7523,1.0
7533,1153.0
7537,1152.0
7541,1.0
7548,1.0
7561,1.0
7567,1.0
7574,204.0
7576,1.0
7578,1154.0
7581,214.0
7584,1.0
7587,1034.0
7588,1155.0
7589,1044.0
7590,743.0
7591,42.0
7592,265.0
7593,592.0
7603,1.0
7604,9.0
7606,20.0
7607,42.0
7610,62.0
7611,1156.0
7612,9.0
7615,1157.0
7617,1158.0
7618,144.0
7621,42.0
7622,1.0
7623,546.0
7624,1159.0
7626,1160.0
7627,1161.0
7629,41.0
7630,754.0
7633,42.0
7634,1.0
7635,34.0
7637,1.0
7638,1.0
7639,20.0
7640,2.0
7641,1.0
7642,1.0
7643,1.0
7651,39.0
7652,1.0
7665,42.0
7666,42.0
7667,1162.0
7669,1163.0
7670,146.0
7673,1164.0
7674,336.0
7675,42.0
7676,1165.0
7677,75.0
7679,42.0
7680,594.0
7681,75.0
7683,621.0
7684,1.0
7686,200.0
7687,2.0
7688,9.0
7689,79.0
7690,479.0
7691,144.0
7692,685.0
7693,42.0
7696,2.0
7700,1.0
7702,1.0
7703,1.0
7704,1.0
7705,1.0
7706,1.0
7712,2.0
7719,1.0
7723,1.0
7725,78.0
7727,9.0
7729,92.0
7730,151.0
7733,943.0
7734,1166.0
7735,1167.0
7737,282.0
7742,873.0
7745,1168.0
7746,1.0
7747,42.0
7752,1169.0
7756,1170.0
7757,1.0
7758,64.0
7762,142.0
7763,877.0
7764,300.0
7767,92.0
7768,42.0
7769,1030.0
7770,56.0
7771,1171.0
7773,2.0
7774,2.0
7775,96.0
7776,546.0
7779,269.0
7782,409.0
7783,200.0
7787,1172.0
7789,64.0
7790,140.0
7792,272.0
7793,431.0
7797,310.0
7798,1.0
7799,9.0
7801,1040.0
7802,1.0
7803,427.0
7807,93.0
7811,42.0
7813,210.0
7816,214.0
7818,1.0
7819,1173.0
7823,408.0
7824,42.0
7825,41.0
7826,9.0
7827,9.0
7828,1174.0
7829,64.0
7832,514.0
7833,265.0
7834,1175.0
7836,42.0
7840,42.0
7841,9.0
7843,2.0
7854,1.0
7861,1.0
7865,1.0
7874,1.0
7890,1.0
7894,1.0
7903,1.0
7909,1.0
7914,1.0
7915,1.0
7917,2.0
7919,1.0
7920,17.0
7922,1.0
7937,1.0
7943,1.0
7945,1.0
7946,1.0
7947,1.0
7948,1.0
7949,1.0
7950,1.0
7951,1.0
7952,1.0
7953,1.0
7958,1.0
7959,1.0
7960,1.0
7961,1.0
7962,1.0
7965,1.0
7966,1.0
7969,1.0
7970,1.0
7971,1.0
7972,1.0
7973,1.0
7975,1.0
7977,1.0
7979,1.0
7980,1.0
7981,2.0
7982,1.0
7983,1.0
7984,1.0
7986,1.0
7991,1.0
7992,1.0
7993,1.0
7995,3.0
7997,1.0
7999,1.0
8001,1.0
8004,1.0
8005,1.0
8009,1.0
8010,1.0
8013,1.0
8027,1.0
8028,1.0
8029,1.0
8040,1.0
8041,1.0
8042,1.0
8049,3.0
8050,1.0
8053,1.0
8054,1.0
8055,41.0
8056,1.0
8058,1.0
8062,759.0
8063,848.0
8064,1176.0
8066,115.0
8067,1.0
8070,1177.0
8071,588.0
8072,41.0
8073,113.0
8076,1178.0
8079,1179.0
8080,243.0
8081,140.0
8083,1180.0
8085,92.0
8087,42.0
8088,1181.0
8090,295.0
8105,1.0
8122,1182.0
8139,1.0
8142,1.0
8157,1.0
8162,585.0
8164,96.0
8165,39.0
8166,1183.0
8170,504.0
8171,391.0
8172,64.0
8173,1184.0
8174,504.0
8175,1.0
8176,1185.0
8177,42.0
8180,1.0
8181,592.0
8183,36.0
8185,78.0
8187,1.0
8191,336.0
8192,64.0
8199,56.0
8200,41.0
8201,54.0
8206,2.0
8210,1186.0
8212,1.0
8218,443.0
8226,2.0
8227,3.0
8228,1.0
8229,2.0
8230,2.0
8231,1187.0
8232,755.0
8233,1.0
8236,1188.0
8237,1189.0
8238,1.0
8239,1190.0
8240,1.0
8241,9.0
8242,787.0
8243,20.0
8246,1191.0
8247,996.0
8249,56.0
8250,188.0
8251,1192.0
8256,9.0
8257,1193.0
8258,34.0
8259,88.0
8261,272.0
8262,931.0
8266,42.0
8271,251.0
8287,1030.0
8289,233.0
8290,64.0
8292,136.0
8293,9.0
8294,418.0
8295,328.0
8296,42.0
8300,207.0
8301,1194.0
8302,821.0
8305,204.0
8307,1091.0
8316,1195.0
8318,1196.0
8319,9.0
8321,42.0
8322,1197.0
8323,612.0
8324,1198.0
8327,1199.0
8328,427.0
8329,1.0
8335,1.0
8351,1.0
8352,22.0
8353,1200.0
8355,93.0
8356,1201.0
8357,1202.0
8359,1.0
8362,9.0
8363,1203.0
8364,594.0
8367,1204.0
8370,1205.0
8371,42.0
8373,93.0
8374,804.0
8375,1206.0
8377,238.0
8381,135.0
8382,473.0
8383,241.0
8385,1207.0
8388,64.0
8391,1.0
8394,204.0
8396,64.0
8397,803.0
8398,504.0
8400,1.0
8402,1208.0
8405,588.0
8406,105.0
8413,559.0
8414,40.0
8415,42.0
8421,336.0
8423,1209.0
8425,1210.0
8430,1083.0
8431,1211.0
8432,514.0
8434,93.0
8435,945.0
8436,111.0
8438,200.0
8439,62.0
8440,42.0
8442,62.0
8443,42.0
8444,1.0
8445,1174.0
8446,1.0
8448,1212.0
8450,1213.0
8453,75.0
8456,1214.0
8460,1215.0
8464,1.0
8465,1.0
8466,1.0
8467,1.0
8472,1216.0
8473,42.0
8475,64.0
8477,42.0
8478,41.0
8480,850.0
8481,1.0
8482,1217.0
8484,2.0
8485,598.0
8486,1.0
8487,2.0
8488,1218.0
8489,62.0
8490,1219.0
8491,41.0
8492,1220.0
8493,1221.0
8495,64.0
8496,64.0
8497,817.0
8498,64.0
8499,480.0
8500,1222.0
8501,1223.0
8502,1224.0
8504,370.0
8505,78.0
8506,1225.0
8507,42.0
8508,838.0
8514,1.0
8515,1.0
8518,1226.0
8519,1227.0
8522,1.0
8523,48.0
8524,96.0
8525,1228.0
8527,41.0
8532,1.0
8537,3.0
8560,1.0
8561,1.0
8562,1.0
8567,2.0
8568,17.0
8571,2.0
8574,1.0
8576,1.0
8589,315.0
8591,386.0
8592,1.0
8595,214.0
8596,1.0
8597,42.0
8602,1.0
8607,1.0
8608,1.0
8611,201.0
8612,251.0
8613,546.0
8615,64.0
8616,41.0
8621,41.0
8622,210.0
8625,3.0
8628,3.0
8640,33.0
8642,2.0
8651,88.0
8655,979.0
8656,1229.0
